;ATR;ATR;ATR;ATR;ATR;ATR;ATR;ATR;ATR;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;AT Daily Average <=5;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;5 < AT Daily Average <=11;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;11 < AT Daily Average <=14;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;14 < AT Daily Average <=18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18;AT Daily Average >18
2017-11-07 13:02:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.54333337149;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.40999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5100002289;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:03:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57999992372;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.48999977112;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5399999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:04:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57999992372;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.48999977112;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5399999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:05:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57333342236;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.47000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5399999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:06:00;0.0;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57333342236;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9.47000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5399999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:07:00;0.0;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57333310444;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9.43999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5699996948;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:08:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.56333319345;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.40999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5699996948;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:09:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.56000010173;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.38000011444;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.5900001526;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:10:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57000001273;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.38000011444;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.6199998856;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:11:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.55333328249;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.32999992371;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.6199998856;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:12:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.55000019074;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.6700000763;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:13:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.5566666921;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.6899995804;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:14:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.56666660309;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.30000019073;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.6899995804;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:15:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.57000001272;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.25;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.75;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:16:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.56666692099;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.7700004578;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:17:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.56000010173;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.75;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:18:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.58333365124;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.7700004578;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:19:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.5933335622;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8000001907;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:20:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.61000029247;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8500003815;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:21:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.59333324432;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.25;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8199996948;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:22:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.61000029247;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8500003815;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:23:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.60000006357;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.27000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8199996948;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:24:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.58333333333;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8199996948;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:25:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.58333333333;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8199996948;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:26:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.60999997458;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.25;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8699998856;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:27:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.60000006359;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8699998856;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:28:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.60999997456;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.8999996185;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:29:00;0.333333333333;0.666666666667;0.0;0.0;0.333333333333;0.666666666667;1.0;8.60999997458;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.18999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.9300003052;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:30:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.62666638691;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.18999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.9799995422;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:31:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.61666647592;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.15999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11.9799995422;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:32:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.63333320619;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.15999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.029999733;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:33:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.68666680653;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1300001144;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:34:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.67666657764;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.18999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1300001144;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:35:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.69666671753;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1599998474;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:36:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.70333353679;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1800003052;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:37:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.69333330789;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.15999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2100000381;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:38:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.71333344776;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.22000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2100000381;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:39:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.71333344778;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.25;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1800003052;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:40:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.70999972024;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.18999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2299995422;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:41:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.70999972024;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.18999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2299995422;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:42:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.69999980925;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.15999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2299995422;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:43:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.70000012716;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.13000011444;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2600002289;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:44:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.71000003816;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.13000011444;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2899999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:45:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.71999994914;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.10999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.3400001526;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:46:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.73666667938;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.10999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.3900003433;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:47:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.666666666667;1.0;8.73666667938;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;1.0;1.0;9.10999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.3900003433;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:48:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.75333309174;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.10999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.4399995804;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:49:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.75333309174;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.10999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.4399995804;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:50:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.75333340962;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.07999992371;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.470000267;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:51:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.72333335877;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.02000045776;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.4399995804;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:52:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.70666662853;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.97000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.4399995804;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:53:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.72666676838;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.0;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.470000267;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:54:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.71666685739;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.97000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.470000267;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:55:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.73333358766;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.97000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.5200004578;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:56:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.72999986014;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.93999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.5399999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:57:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.71333312988;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.93999958038;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.4899997711;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:58:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.71666685739;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.97000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.470000267;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 13:59:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.65999984742;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.90999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.3599996567;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:00:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.64333343505;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.90999984741;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.3100004196;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:01:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.63000011446;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.89000034332;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2899999619;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:02:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.60999997458;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.85999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2600002289;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:03:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.60999997458;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.85999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2600002289;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:04:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.59999974568;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.85999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2299995422;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:05:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.59333324431;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.85999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.2100000381;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:06:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.57666651408;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.85999965668;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1599998474;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:07:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.53999996186;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.80000019073;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.1099996567;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:08:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.51333332062;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.75;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.0799999237;11.3;;;;;;;;;;;;;;;;;;
2017-11-07 14:09:00;0.333333333333;1.0;0.0;0.0;0.333333333333;0.333333333333;1.0;8.49333349863;8.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.71000003815;4.8;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.72000026703;9.4;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12.0500001907;11.3;;;;;;;;;;;;;;;;;;
